Date,SHY,SOXX,SPY,TLT,XLB,XLE,XLF,XLI,XLP,XLU,XLV,XLY,^VIX
2011-11-15,68.15352630615234,15.092720985412598,97.58722686767578,78.6938247680664,12.935330390930176,21.509675979614258,8.094674110412598,25.911666870117188,21.259748458862305,10.749348640441895,26.61507225036621,16.532705307006836,31.219999313354492
2011-11-16,68.13735961914062,15.041573524475098,96.0391845703125,79.41136932373047,12.631152153015137,21.186561584472656,7.895878314971924,25.529714584350586,21.069923400878906,10.620354652404785,26.105064392089844,16.2215576171875,33.5099983215332
2011-11-17,68.14550018310547,14.459115982055664,94.51441192626953,80.04838562011719,12.271316528320312,20.70340347290039,7.7405686378479,25.086647033691406,20.995359420776367,10.565074920654297,25.83043098449707,15.935646057128906,34.5099983215332
2011-11-18,68.12127685546875,14.322738647460938,94.41376495361328,80.0282974243164,12.33808708190918,20.57959747314453,7.765422821044922,25.147754669189453,21.056367874145508,10.638785362243652,25.77550506591797,15.927239418029785,32.0
2011-11-21,68.12936401367188,14.055658340454102,92.61809539794922,80.50442504882812,12.122931480407715,20.211183547973633,7.572840690612793,24.567190170288086,20.717405319213867,10.506720542907715,25.28118324279785,15.679158210754395,32.90999984741211
2011-11-22,68.13735961914062,13.876660346984863,92.25428771972656,81.40299224853516,12.030195236206055,20.02094268798828,7.5045013427734375,24.406768798828125,20.73773956298828,10.377730369567871,25.34395408630371,15.670758247375488,31.969999313354492
2011-11-23,68.14550018310547,13.439108848571777,90.21867370605469,82.20106506347656,11.711172103881836,19.413970947265625,7.299495220184326,23.84147071838379,20.514028549194336,10.21495246887207,24.97516632080078,15.359609603881836,33.97999954223633
2011-11-25,68.14550018310547,13.274321556091309,90.04837799072266,81.0073471069336,11.65181827545166,19.27506446838379,7.318134784698486,23.80328369140625,20.588603973388672,10.26716423034668,24.881019592285156,15.275516510009766,34.470001220703125
2011-11-28,68.15352630615234,13.67777156829834,92.65676879882812,80.96717071533203,12.089544296264648,19.996788024902344,7.535567283630371,24.60538101196289,20.91400146484375,10.396157264709473,25.547969818115234,15.742227554321289,32.130001068115234
2011-11-29,68.16157531738281,13.592537879943848,92.91995239257812,80.30323028564453,12.111804008483887,20.28365707397461,7.498288631439209,24.62830352783203,21.130945205688477,10.50979232788086,25.657812118530273,15.796887397766113,30.639999389648438
2011-11-30,68.16157531738281,14.356833457946777,96.74353790283203,79.04925537109375,12.805499076843262,21.40097427368164,7.958000659942627,25.888750076293945,21.625825881958008,10.813843727111816,26.583690643310547,16.288835525512695,27.799999237060547
