time,CapMVRVCur,CapRealUSD,CapMrktCurUSD,PriceUSD,ReferenceRateUSD
2011-04-08T00:00:00.000000000Z,2.37382641,,4402628.7975,0.74999,
2011-04-09T00:00:00.000000000Z,2.31988599,,4314844.42337068783095,0.734060517241379,
2011-04-10T00:00:00.000000000Z,2.31383197,,4315874.2556656957255,0.733156820572765,
2011-04-11T00:00:00.000000000Z,2.42399078,,4539706.12013968497045,0.770113933372297,
2011-04-12T00:00:00.000000000Z,2.6961135,,5084735.631030389331,0.861381607831677,
2011-04-13T00:00:00.000000000Z,2.89135449,,5500703.4095698386831,0.930320058445353,
2011-04-14T00:00:00.000000000Z,3.07319764,,5912587.2568503821302,0.998629766218586,
2011-04-15T00:00:00.000000000Z,2.99333242,,5830722.5181575077925,0.983673136762127,
2011-04-16T00:00:00.000000000Z,3.15615233,,6212969.6398848581085,1.04663285797779,
2011-04-17T00:00:00.000000000Z,3.27386129,,6528500.5903062260455,1.09812209789597,
2011-04-18T00:00:00.000000000Z,3.37473832,,6842059.2584510535115,1.14943331151373,
2011-04-19T00:00:00.000000000Z,3.42498343,,7063863.12725893326,1.18516222092344,
2011-04-20T00:00:00.000000000Z,3.28485981,,6815579.7080198829645,1.14212598480421,
2011-04-21T00:00:00.000000000Z,3.43905824,,7213608.292453562064,1.20733887200468,
2011-04-22T00:00:00.000000000Z,3.90431563,,8403996.607599034764,1.40450508182349,
2011-04-23T00:00:00.000000000Z,4.86099744,,10958848.758013670154,1.82885230099357,
2011-04-24T00:00:00.000000000Z,4.27543628,,9792394.913793106359,1.63198421975453,
2011-04-25T00:00:00.000000000Z,4.06113168,,9402390.199795419801,1.56448363530099,
2011-04-26T00:00:00.000000000Z,4.51459705,,10659842.364227351841,1.77084089012274,
2011-04-27T00:00:00.000000000Z,4.76744161,,11473867.21862770944,1.9031759585038,
2011-04-28T00:00:00.000000000Z,5.53562475,,13799039.34009177039,2.28574446580947,
2011-04-29T00:00:00.000000000Z,5.27956549,,17237608.97926537495,2.85060509000585,
2011-04-30T00:00:00.000000000Z,5.74340681,,21197575,3.5,
2011-05-01T00:00:00.000000000Z,4.96719361,,18767727.8028624285,3.0942275534775,
2011-05-02T00:00:00.000000000Z,5.05486151,,19440800,3.2,
2011-05-03T00:00:00.000000000Z,5.13349205,,20449332.036190519203,3.36058570368206,
2011-05-04T00:00:00.000000000Z,4.84337805,,20775521.356237076226,3.40867304734074,
2011-05-05T00:00:00.000000000Z,4.67664599,,20416354.6344137602765,3.34373668439509,
2011-05-06T00:00:00.000000000Z,4.63603126,,21133833.581206190795,3.45507558445354,
2011-05-07T00:00:00.000000000Z,4.80792811,,22311656.8332640536365,3.64126297779077,
2011-05-08T00:00:00.000000000Z,4.92348609,,23624665.965208178152,3.84866837697253,
2011-05-09T00:00:00.000000000Z,4.77598264,,23396482.361365418502,3.80408958211572,
2011-05-10T00:00:00.000000000Z,6.2849561,,34811442.900899740695,5.65166700233781,
2011-05-11T00:00:00.000000000Z,5.77375573,,33558096.176964261081,5.43975104383402,
2011-05-12T00:00:00.000000000Z,6.23619574,,39133713.134228517,6.3348786943308,
2011-05-13T00:00:00.000000000Z,6.81610339,,50363126.9038020620425,8.13903486732905,
2011-05-14T00:00:00.000000000Z,5.71115111,,43444561.3797138670215,7.00724382933957,
2011-05-15T00:00:00.000000000Z,5.38878812,,43010361.963166894192,6.92492484453536,
2011-05-16T00:00:00.000000000Z,5.64948105,,49071596.399467865458,7.88514074517826,
2011-05-17T00:00:00.000000000Z,5.05909092,,45256984.8426623516698093938048,7.25719954061952,
2011-05-18T00:00:00.000000000Z,4.61026723,,42273490.6869750348992544763881,6.76316336236119,
2011-05-19T00:00:00.000000000Z,4.62646251,,43126097.9405202037177763762127,6.89014363237873,
2011-05-20T00:00:00.000000000Z,3.71328197,,35226025.0439726775951816141438,5.61809621858562,
2011-05-21T00:00:00.000000000Z,4.07285788,,38219241.4114466262115339255406,6.08480066744594,
2011-05-22T00:00:00.000000000Z,4.35034379,,42243037.6602098845910112025716,6.71195603974284,
2011-05-23T00:00:00.000000000Z,4.487161,,44567639.7212561760299102624781,7.06525678375219,
2011-05-24T00:00:00.000000000Z,4.5999394,,46806652.6536619751557368788427,7.40266058211573,
2011-05-25T00:00:00.000000000Z,5.19133406,,54314728.4208486679245600294564,8.56928963705436,
2011-05-26T00:00:00.000000000Z,5.17913836,,55793911.6015055526739558575102,8.78215543424898,
2011-05-27T00:00:00.000000000Z,4.74938352,,54254634.3269088443879425185272,8.52865846814728,
2011-05-28T00:00:00.000000000Z,4.61095078,,53178164.7944200575251790018702,8.34926911981298,
2011-05-29T00:00:00.000000000Z,4.59177413,,53582961.3526217268400806776154,8.40095347223846,
2011-05-30T00:00:00.000000000Z,4.71031321,,56064002.9571546396641697535944,8.77934246464056,
2011-05-31T00:00:00.000000000Z,4.60202531,,55760526.6090419905944812802455,8.72157642197545,
2011-06-01T00:00:00.000000000Z,4.97744055,,61619120.7649913299819471797195,9.62377723202805,
2011-06-02T00:00:00.000000000Z,5.3275221,,68629309.302572074563028720631,10.7027602279369,
2011-06-03T00:00:00.000000000Z,6.42904939,,91613267.297512479215367261835,14.2646467738165,
2011-06-04T00:00:00.000000000Z,7.74313927,,117816835.683766697293699741087,18.3127387258913,
2011-06-05T00:00:00.000000000Z,6.57534893,,106605298.236062628603981037405,16.5433423962595,
2011-06-06T00:00:00.000000000Z,6.0241396,,118797507.927555122608335559322,18.4020986440678,
2011-06-07T00:00:00.000000000Z,7.22127316,,150213131.833493276872343371128,23.2378784628872,
2011-06-08T00:00:00.000000000Z,7.38787829,,187922292.426021773733691732905,29.0299213267095,
2011-06-09T00:00:00.000000000Z,6.61438788,,186692282.397581091363378818819,28.7905440181181,
2011-06-10T00:00:00.000000000Z,5.13598194,,156216479.858250149565794714787,24.0493992285213,
2011-06-11T00:00:00.000000000Z,3.17745001,,95995038.342251086800502722969,14.7497466277031,
2011-06-12T00:00:00.000000000Z,3.60717104,,122901058.444132377047038688486,18.8501447311514,
2011-06-13T00:00:00.000000000Z,3.61267024,,127635836.834000141556179854471,19.5423291145529,
2011-06-14T00:00:00.000000000Z,3.30858495,,126014917.861554482647121944477,19.2577355055523,
2011-06-15T00:00:00.000000000Z,3.13518917,,127637088.270657481936609758036,19.4641426241964,
