date,adf_stat,adf_p,r2,alpha,b_real,c_dollar
2023-01-01,-2.442670804185825,0.014072979285707865,0.42088624863682567,11.113828287232604,0.02091828276944553,-1.2540524884069186
2023-01-22,-2.5507324385683723,0.010403455058667632,0.45408861688173263,12.417288516009277,0.03050185060436006,-1.5264271598622683
2023-02-12,-3.2737527253593077,0.001071811978507079,0.5393788893082536,13.470799434125876,0.03538920297922413,-1.7462873203120668
2023-03-05,-3.398017274614893,0.0006956496325882924,0.6069275482080305,13.581347654513735,0.032115140990387196,-1.7687579337528088
2023-03-26,-2.812466564999712,0.0048011838291660645,0.6440125694620799,14.433278900044385,0.035324713191772744,-1.9461539069947076
2023-04-16,-2.918112935516557,0.003457353720228003,0.6524114660763223,15.254917526518696,0.040766720468304415,-2.1177103863194824
2023-05-07,-3.031952302240997,0.002402503897861585,0.6822134234236872,15.777394911815886,0.04224936856354143,-2.2263101426702336
2023-05-28,-3.3291686185022114,0.0008851647487755039,0.7156701106067381,16.23712438447912,0.04221580399739559,-2.3216242256824953
2023-06-18,-4.028526902760174,6.545718886676649e-05,0.7796092943446296,16.73739617504446,0.03846673027747873,-2.424768350242703
2023-07-09,-4.335795673945785,1.881646199905389e-05,0.8431026563818951,17.09488818859082,0.03097606734535361,-2.497570498974881
2023-07-30,-3.5803839505166595,0.00036133858705037815,0.8570299667675911,16.759092181036856,0.02987746552567929,-2.427656270325419
2023-08-20,-3.63582242607512,0.00029469586738244184,0.8557542414189225,16.721987015122885,0.026789747044365743,-2.4193098866135907
2023-09-10,-3.4375366511369303,0.0006048380405868781,0.8510447490795015,16.741377024353493,0.027898060931035872,-2.423540299525185
2023-10-01,-3.5718601703990682,0.00037277213933001324,0.8556769862083595,16.66971960688442,0.03261672282865108,-2.4098883839036978
2023-10-22,-3.0996454883414066,0.0019254369372541133,0.8416965743342605,16.652262161383348,0.03436573491618301,-2.406411253138539
2023-11-12,-3.2892503238265025,0.0010162070078858947,0.8168987546850964,16.42257051555892,0.04265108238148102,-2.3605607117131173
2023-12-03,-3.072579889744417,0.002104533458958489,0.8159990300099513,16.515043784432592,0.04470342803692343,-2.380247783489162
