date,e_level,z_level
2022-05-02,64678123022.911385,3.6981038640188766
2022-05-03,143128941528.91724,3.6234542941836554
2022-05-04,310356747102.3077,3.5614206517472398
2022-05-05,729016217080.5742,3.8065233976399866
2022-05-06,1833470202446.7417,4.018696730326063
2022-05-09,4537788157212.451,3.9685922005395464
2022-05-10,11261472651231.545,3.9770713448437585
2022-05-11,25862352426628.453,3.7370225932724384
2022-05-12,58421033317066.08,3.6863557379728014
2022-05-13,126045019093319.83,3.5461642194733964
2022-05-16,272713795215986.22,3.5547463342234233
2022-05-17,602841049176286.0,3.6201193614214584
2022-05-18,1233004509402229.8,3.3842617287053165
2022-05-19,2828387792007573.0,3.7334956602422484
2022-05-20,6396361525781414.0,3.6898329957326315
2022-05-23,1.4960450714769444e+16,3.79328369097553
2022-05-24,3.456488580638819e+16,3.7555524372652673
2022-05-25,7.708339323822027e+16,3.6470631801583835
2022-05-26,1.6209458124519798e+17,3.4682084529961448
2022-05-27,3.338061053585604e+17,3.4048923718776694
2022-05-30,6.874166620418798e+17,3.4048923718776694
2022-05-31,1.4726293324248259e+18,3.524579385861519
2022-06-01,3.479911615428284e+18,3.8249968608668876
2022-06-02,8.348213452871163e+18,3.8716570619490205
2022-06-03,1.86721564921631e+19,3.65604288545224
2022-06-06,4.314130273662307e+19,3.75561142337495
2022-06-07,9.99742431342049e+19,3.764793851380282
2022-06-08,2.3633322834800578e+20,3.826148403593724
2022-06-09,5.60159201555216e+20,3.8343307630201924
2022-06-10,1.5332961810782935e+21,4.2863162807976085
2022-06-13,4.847124573667816e+21,4.755254773753898
2022-06-14,1.7344775283276006e+22,5.17529113775928
2022-06-15,5.368654360952817e+22,4.685357376747076
2022-06-16,1.7486535952751916e+23,4.85505340734333
2022-06-17,5.608487299332771e+23,4.8034544990546575
2022-06-20,1.7988199533496964e+24,4.8034544990546575
2022-06-21,5.778756289939925e+24,4.808873291901296
2022-06-22,1.771387027743694e+25,4.6533246431173865
2022-06-23,5.205060018996578e+25,4.514874577564376
2022-06-24,1.4955200203843729e+26,4.4420762938309455
2022-06-27,4.5302813190894214e+26,4.614363249197716
2022-06-28,1.4455121734610775e+27,4.786207213186429
2022-06-29,4.687703962523937e+27,4.84038876916184
2022-06-30,1.3898643131021803e+28,4.544133425154758
2022-07-01,3.800650077561885e+28,4.2831618790667
2022-07-04,1.0393058427286347e+29,4.2831618790667
2022-07-05,2.6153866799535328e+29,4.020540421296825
2022-07-06,6.839933651967383e+29,4.141577821079587
2022-07-07,1.843069514826427e+30,4.23623914772403
2022-07-08,5.11474955800153e+30,4.330272150143433
2022-07-11,1.3517438373814915e+31,4.174727354706049
2022-07-12,3.446629972546427e+31,4.061730698380692
2022-07-13,8.653185543214172e+31,4.013255720075052
2022-07-14,2.110910538143769e+32,3.9235960817798956
2022-07-15,4.87203293733923e+32,3.75236506343868
2022-07-18,1.1366035159803352e+33,3.785385408721124
2022-07-19,2.731254068511446e+33,3.8768496515003013
2022-07-20,6.542810208354613e+33,3.867212626644523
2022-07-21,1.5583013038414996e+34,3.849286038159128
2022-07-22,3.299757728386034e+34,3.4893195806016233
2022-07-25,7.02653395964621e+34,3.5062929811605525
2022-07-26,1.4950709676858747e+35,3.5039267842363118
2022-07-27,3.078822899734483e+35,3.4048723252133257
2022-07-28,5.779055390464059e+35,3.125754375301507
2022-07-29,1.0391117015586041e+36,2.9967732026044094
2022-08-01,1.8250622339395392e+36,2.9263760941746595
2022-08-02,3.657472915808061e+36,3.3226892865669297
2022-08-03,7.203482102963295e+36,3.2703583704744523
2022-08-04,1.4910971993038224e+37,3.420478392865984
2022-08-05,3.35690973790261e+37,3.6760056480840198
2022-08-08,7.278728259491088e+37,3.561295251750844
2022-08-09,1.6496624551405296e+38,3.696506154866048
2022-08-10,3.708219675000756e+38,3.6713290719646934
2022-08-11,8.585580153599691e+38,3.762025502080735
2022-08-12,2.018890361973184e+39,3.809842171631085
2022-08-15,4.464517666584834e+39,3.6212870975583855
2022-08-16,1.0079321123949672e+40,3.6846310945599026
2022-08-17,2.3217216390568357e+40,3.746265355653021
2022-08-18,5.02022402507365e+40,3.5528651324487575
2022-08-19,1.1263266101100619e+41,3.6654854837048996
2022-08-22,2.5405144367849073e+41,3.6818137653916256
2022-08-23,5.894475027063065e+41,3.7685402237694583
2022-08-24,1.406784814480395e+42,3.8556659020299615
2022-08-25,3.235589915073662e+42,3.741642987928225
2022-08-26,7.327627502042169e+42,3.694179190011891
2022-08-29,1.76895396546371e+43,3.891128727643962
2022-08-30,4.212207583596844e+43,3.8486173215266537
2022-08-31,1.0605739480668554e+44,4.022260239320095
2022-09-01,2.913131492258847e+44,4.297382924970734
2022-09-02,7.711079629684145e+44,4.179721355567106
2022-09-05,2.0411282227848835e+45,4.179721355567106
2022-09-06,5.871478481638917e+45,4.445879924094488
2022-09-07,1.7152685138939481e+46,4.495950471348294
2022-09-08,5.113679442582537e+46,4.56209437992675
2022-09-09,1.5748609346317125e+47,4.668727991142854
2022-09-12,5.062067547565769e+47,4.81071195250874
2022-09-13,1.607697773189897e+48,4.770713369151788
2022-09-14,4.9247473321155705e+48,4.651053164192514
2022-09-15,1.4921180036434868e+49,4.6150153474906475
2022-09-16,4.788332440670533e+49,4.805293214316057
2022-09-19,1.6366777734549707e+50,5.018021289907438
2022-09-20,5.570122311131953e+50,5.003309196949052
2022-09-21,1.8847910925093046e+51,4.983725228547763
2022-09-22,7.172112755811138e+51,5.390042741477732
2022-09-23,2.6586915793615516e+52,5.298098898414978
2022-09-26,1.132797801761994e+53,5.79718393203226
2022-09-27,5.124234803635554e+53,6.019569037744578
2022-09-28,2.087469587886754e+54,5.633577570475418
2022-09-29,9.536462742289585e+54,6.056758160548674
2022-09-30,4.6784409005969533e+55,6.329174589937302
2022-10-03,2.0948100200176275e+56,5.9812887004963455
2022-10-04,9.410544295430792e+56,5.993591543892921
2022-10-05,4.6412786196872246e+57,6.3498016179663495
2022-10-06,2.3935988383317775e+58,6.524719951984175
2022-10-07,1.2018032669313414e+59,6.419427640220112
2022-10-10,5.754205228478366e+59,6.235363682018953
2022-10-11,2.7470406951315186e+60,6.22412296094126
2022-10-12,1.3398540476093302e+61,6.306698984829818
2022-10-13,6.409582111266414e+61,6.232007125616414
2022-10-14,2.888315245813396e+62,6.005202576399463
2022-10-17,1.2872664057199422e+63,5.963897346788151
2022-10-18,5.908391009803497e+63,6.074433564668191
2022-10-19,2.823670079949443e+64,6.228229807180231
2022-10-20,1.346243003406592e+65,6.219088714071118
2022-10-21,6.588112001632757e+65,6.319574307722766
2022-10-24,3.1415814468306834e+66,6.219775782109889
2022-10-25,1.4321003690228138e+67,6.048581086482607
2022-10-26,6.643633173561328e+67,6.1148045650951595
2022-10-27,2.8964195348182136e+68,5.8819147758745745
2022-10-28,1.2277313729875582e+69,5.778226242975139
2022-10-31,5.333850268753822e+69,5.868966381630846
2022-11-01,2.3574713053093872e+70,5.932815776402628
2022-11-02,1.0245373918172545e+71,5.870193098295227
2022-11-03,4.961223214450203e+71,6.278856000995039
2022-11-04,2.529036934666346e+72,6.478894687339607
2022-11-07,1.2631221800650414e+73,6.398811589950477
2022-11-08,6.511588333363937e+73,6.5231535226260275
2022-11-09,3.4441782843333555e+74,6.625183724924132
2022-11-10,1.6623282264087942e+75,6.266168813094604
2022-11-11,8.189077534054324e+75,6.345289526152665
2022-11-14,4.21788567836093e+76,6.519680739556758
2022-11-15,2.106013851547437e+77,6.397699423852487
2022-11-16,1.0006946947629603e+78,6.206130416846442
2022-11-17,5.023436337943719e+78,6.418682891107173
2022-11-18,2.5935013984842937e+79,6.5290147465987145
2022-11-21,1.2861102292478584e+80,6.3710066464386665
2022-11-22,6.051246669874783e+80,6.168529995744837
2022-11-23,2.7965358523122516e+81,6.100345083961545
2022-11-24,1.2923969555234876e+82,6.100345083961545
2022-11-25,5.846428317990574e+82,6.019725448710481
2022-11-28,2.707633753773909e+83,6.108405156551732
2022-11-29,1.333235423616315e+84,6.343490606292893
2022-11-30,6.150633551520264e+84,6.0936966857862895
2022-12-01,2.6447559366254673e+85,5.830928904467013
2022-12-02,1.0575022531161216e+86,5.566405584917449
2022-12-05,4.3946173196754395e+86,5.705837048213668
2022-12-06,1.8379011433776095e+87,5.729017583357151
2022-12-07,7.683638910638809e+87,5.727704181715719
2022-12-08,3.2970534294370626e+88,5.823233784224605
2022-12-09,1.5391790673787854e+89,6.138686634949874
2022-12-12,7.117415156988717e+89,6.102592212352924
2022-12-13,3.306821266852106e+90,6.120538056509803
2022-12-14,1.5542748221464678e+91,6.164582820929156
2022-12-15,6.893836302267229e+91,5.9459260871719035
2022-12-16,3.2940891222235734e+92,6.227608386012365
2022-12-19,1.629907049846907e+93,6.362369811422427
2022-12-20,8.607482196652671e+93,6.618885910352248
2022-12-21,4.4176768131401155e+94,6.50566539712506
2022-12-22,2.2821910538382174e+95,6.531495609204909
2022-12-23,1.2391717443263892e+96,6.730338674561663
2022-12-26,6.728387657792299e+96,6.730338674561663
2022-12-27,3.805939142100002e+97,6.8967670892380974
2022-12-28,2.155723524324025e+98,6.902248932607804
2022-12-29,1.2073473962993632e+99,6.856135751659762
2022-12-30,6.922587001838136e+99,6.952493029252453
2023-01-02,3.9692147384344e+100,6.952493029252453
2023-01-03,2.2774038652285882e+101,6.955335053034872
2023-01-04,1.2878236112601999e+102,6.895497101919161
2023-01-05,7.146578006434809e+102,6.818610840375877
2023-01-06,3.783273317866741e+103,6.628593350730836
2023-01-09,1.9603160671298697e+104,6.543343453549021
2023-01-10,1.0669962392849824e+105,6.740163674200526
2023-01-11,5.579457394448258e+105,6.579609138623173
2023-01-12,2.8338085680296e+106,6.464521534239865
2023-01-13,1.573354698530245e+107,6.820619716983473
2023-01-16,8.735399544325682e+107,6.820619716983473
2023-01-17,4.906054224389137e+108,6.867525455415046
2023-01-18,2.5493393518905013e+109,6.554626637320975
2023-01-19,1.3456353672781865e+110,6.6169244728503696
2023-01-20,7.278421898526914e+110,6.714842491924148
2023-01-23,3.926648206597036e+111,6.704414220837184
2023-01-24,2.075211099583024e+112,6.621890029484317
2023-01-25,1.09684390559528e+113,6.622278317295262
2023-01-26,5.607544847803977e+113,6.490328595213179
2023-01-27,2.905987864103255e+114,6.543914718514066
